booking_id,customer_id,returning_customer,customer_age,tour_id,departure_id,tour_name,location,region,tour_type,customer_origin,booking_segment,booking_channel,booking_stage,unit_price_vnd,adults,children,infants,participants,booking_date,travel_start,travel_end,season,weather_condition,status,post_tour_rating,revenue_vnd,total_cost_vnd,profit_vnd
B009849,CUST08021,FALSE,26,T286,T286_SH_Gr_240404_0012,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Website,Normal,1700000,5,0,0,5,3/12/2024,4/4/2024,4/7/2024,Spring,Cloudy,Completed,3.9,8500000,5840000,2660000
B009850,CUST08022,FALSE,26,T203,T203_SH_Gr_240702_0000,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Agent,Normal,1150000,12,0,0,12,6/9/2024,7/2/2024,7/3/2024,Summer,Sunny,Completed,4.3,13800000,10810000,2990000
B009851,CUST08023,FALSE,27,T225,T225_SH_Gr_230509_0021,Tour Quảng Bình 3N2Đ - Adventure,Quảng Bình,Bắc Trung Bộ,Adventure,Domestic,Group,Agent,Normal,1170000,12,0,0,12,4/16/2023,5/9/2023,5/11/2023,Summer,Cloudy,Completed,3.6,14040000,10650000,3390000
B009852,CUST01398,TRUE,31,T071,T071_SH_Gr_240810_0004,Tour Đà Lạt 3N2Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,1470000,9,0,0,9,7/28/2024,8/10/2024,8/12/2024,Summer,Cloudy,Completed,4.8,13230000,10050000,3180000
B009853,CUST08024,FALSE,31,T255,T255_SH_Gr_220109_0024,Tour Vũng Tàu 3N2Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,OTA,Normal,2010000,12,0,0,12,1/2/2022,1/9/2022,1/11/2022,Winter,Sunny,Cancelled,,0,0,0
B009854,CUST08025,FALSE,28,T075,T075_SH_Gr_230314_0012,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Group,Website,Normal,870000,10,0,0,10,2/25/2023,3/14/2023,3/15/2023,Spring,Sunny,Completed,4.2,8700000,6930000,1770000
B009855,CUST08026,FALSE,22,T158,T158_SH_Gr_230601_0013,Tour Nha Trang 1N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Group,Social,Normal,570000,9,0,0,9,5/6/2023,6/1/2023,6/1/2023,Summer,Sunny,Completed,4.7,5130000,3980000,1150000
B009856,CUST08027,FALSE,32,T308,T308_SH_Gr_230815_0029,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1350000,12,0,0,12,7/21/2023,8/15/2023,8/17/2023,Summer,Cloudy,Completed,3.6,16200000,11820000,4380000
B009857,CUST02991,TRUE,29,T297,T297_SH_Gr_231212_0002,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,OTA,Normal,1570000,5,0,0,5,11/25/2023,12/12/2023,12/14/2023,Winter,Sunny,Completed,3.5,7850000,5730000,2120000
B009858,CUST02041,TRUE,22,T155,T155_SH_Gr_240730_0001,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,OTA,Normal,800000,10,0,0,10,7/14/2024,7/30/2024,7/31/2024,Summer,Sunny,Completed,4.3,8000000,5910000,2090000
B009859,CUST01192,TRUE,21,T024,T024_SH_Gr_240907_0022,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1210000,10,0,0,10,8/21/2024,9/7/2024,9/9/2024,Autumn,Rainy,Completed,4,12100000,8120000,3980000
B009860,CUST08028,FALSE,31,T155,T155_SH_Gr_240730_0001,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,800000,11,0,0,11,7/8/2024,7/30/2024,7/31/2024,Summer,Sunny,Completed,4.4,8800000,6460000,2340000
B009861,CUST07300,TRUE,30,T314,T314_SH_Gr_241017_0011,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Hotline,Normal,760000,9,0,0,9,9/20/2024,10/17/2024,10/18/2024,Autumn,Storm,Completed,4.6,6840000,5370000,1470000
B009862,CUST08029,FALSE,30,T327,T327_SH_Gr_220323_0003,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Group,Agent,Normal,1480000,10,0,0,10,3/11/2022,3/23/2022,3/25/2022,Spring,Rainy,Completed,3.2,14800000,9940000,4860000
B009863,CUST08030,FALSE,28,T032,T032_SH_Gr_230530_0008,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Domestic,Group,Agent,Normal,1890000,9,0,0,9,5/14/2023,5/30/2023,6/1/2023,Summer,Cloudy,Completed,4,17010000,13140000,3870000
B009864,CUST08031,FALSE,21,T032,T032_SH_Gr_230530_0008,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Domestic,Group,Agent,Normal,1890000,6,0,0,6,5/17/2023,5/30/2023,6/1/2023,Summer,Cloudy,Completed,4.9,11340000,8290000,3050000
B009865,CUST06456,TRUE,24,T024,T024_SH_Gr_240907_0022,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1210000,11,0,0,11,8/22/2024,9/7/2024,9/9/2024,Autumn,Rainy,Completed,4.6,13310000,8930000,4380000
B009866,CUST03562,TRUE,22,T111,T111_SH_Gr_230703_0007,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,730000,12,0,0,12,6/8/2023,7/3/2023,7/4/2023,Summer,Sunny,Completed,3.8,8760000,6600000,2160000
B009867,CUST08032,FALSE,22,T315,T315_SH_Gr_240614_0025,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Website,Normal,1460000,11,0,0,11,5/29/2024,6/14/2024,6/16/2024,Summer,Rainy,Completed,3.1,16060000,11450000,4610000
B009868,CUST08033,FALSE,24,T275,T275_SH_Gr_230809_0020,Tour Cần Thơ 4N3Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Social,Normal,1770000,10,0,0,10,7/24/2023,8/9/2023,8/12/2023,Summer,Cloudy,Completed,4.3,17700000,14180000,3520000
B009869,CUST08034,FALSE,22,T275,T275_SH_Gr_230809_0020,Tour Cần Thơ 4N3Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Agent,Normal,1770000,9,0,0,9,7/21/2023,8/9/2023,8/12/2023,Summer,Cloudy,Completed,4.5,15930000,10810000,5120000
B009870,CUST08035,FALSE,29,T247,T247_SH_Gr_240513_0027,Tour Đà Lạt 1N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,OTA,Normal,500000,5,0,0,5,4/16/2024,5/13/2024,5/13/2024,Summer,Sunny,Completed,5,2500000,1770000,730000
B009871,CUST08036,FALSE,20,T306,T306_SH_Gr_231016_0017,Tour Phú Quốc 6N5Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Normal,2970000,5,0,0,5,9/22/2023,10/16/2023,10/21/2023,Autumn,Storm,Completed,3.4,14850000,9860000,4990000
B009872,CUST08037,FALSE,26,T081,T081_SH_Gr_221103_0010,Tour Vũng Tàu 4N3Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Website,Normal,1830000,7,0,0,7,10/6/2022,11/3/2022,11/6/2022,Winter,Sunny,Completed,3.8,12810000,10080000,2730000
B009873,CUST08038,FALSE,32,T168,T168_SH_Gr_230223_0283,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Normal,1560000,5,0,0,5,2/3/2023,2/23/2023,2/25/2023,Spring,Sunny,Completed,4.4,7800000,6080000,1720000
B009874,CUST08039,FALSE,22,T314,T314_SH_Gr_241017_0011,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,760000,9,0,0,9,9/27/2024,10/17/2024,10/18/2024,Autumn,Storm,Completed,3.8,6840000,5370000,1470000
B009875,CUST08040,FALSE,32,T121,T121_SH_Gr_220731_0024,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,500000,9,0,0,9,7/15/2022,7/31/2022,7/31/2022,Summer,Cloudy,Completed,3.2,4500000,3160000,1340000
B009876,CUST08041,FALSE,22,T031,T031_SH_Gr_220929_0018,Tour Sa Pa 1N1Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Group,Website,Normal,500000,8,0,0,8,9/6/2022,9/29/2022,9/29/2022,Autumn,Sunny,Completed,4.6,4000000,2740000,1260000
B009877,CUST08042,FALSE,30,T142,T142_SH_Gr_220628_0009,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,550000,5,0,0,5,6/8/2022,6/28/2022,6/28/2022,Summer,Sunny,Completed,4.2,2750000,2050000,700000
B009878,CUST03768,TRUE,29,T332,T332_SH_Gr_231113_0016,Tour Ninh Bình 4N3Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Group,Hotline,Normal,1890000,5,0,0,5,10/24/2023,11/13/2023,11/16/2023,Winter,Cloudy,Completed,4.5,9450000,6770000,2680000
B009879,CUST08043,FALSE,23,T308,T308_SH_Gr_230815_0029,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1350000,8,0,0,8,7/31/2023,8/15/2023,8/17/2023,Summer,Cloudy,Completed,3.2,10800000,8730000,2070000
B009880,CUST03673,TRUE,25,T070,T070_SH_Gr_241128_0006,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Agent,Normal,1680000,7,0,0,7,11/8/2024,11/28/2024,12/1/2024,Winter,Sunny,Completed,4.6,11760000,9060000,2700000
B009881,CUST08044,FALSE,21,T075,T075_SH_Gr_230314_0012,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Group,Website,Normal,870000,10,0,0,10,2/24/2023,3/14/2023,3/15/2023,Spring,Sunny,Completed,5,8700000,6070000,2630000
B009882,CUST08045,FALSE,28,T011,T011_SH_Gr_230802_0005,Tour Phú Quốc 4N3Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Hotline,Normal,1920000,7,0,0,7,7/10/2023,8/2/2023,8/5/2023,Summer,Rainy,Completed,3.5,13440000,9330000,4110000
B009883,CUST08046,FALSE,21,T206,T206_SH_Gr_230530_0026,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,OTA,Normal,2210000,8,0,0,8,5/5/2023,5/30/2023,6/2/2023,Summer,Sunny,Completed,3.5,17680000,13580000,4100000
B009884,CUST08047,FALSE,32,T088,T088_SH_Gr_220215_0010,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Hotline,Normal,870000,6,0,0,6,2/2/2022,2/15/2022,2/16/2022,Spring,Sunny,Completed,4.2,5220000,3960000,1260000
B009885,CUST08048,FALSE,29,T294,T294_SH_Gr_240320_0024,Tour Huế 5N4Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,2310000,5,0,0,5,3/1/2024,3/20/2024,3/24/2024,Spring,Rainy,Completed,3.5,11550000,9340000,2210000
B009886,CUST08049,FALSE,21,T111,T111_SH_Gr_230703_0007,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,730000,9,0,0,9,6/10/2023,7/3/2023,7/4/2023,Summer,Sunny,Completed,3.8,6570000,4570000,2000000
B009887,CUST08050,FALSE,21,T171,T171_SH_Gr_240724_0478,Tour Phú Quốc 2N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Website,Early,1130000,5,0,0,5,6/22/2024,7/24/2024,7/25/2024,Summer,Cloudy,Completed,4.2,5650000,3990000,1660000
B009888,CUST06031,TRUE,32,T314,T314_SH_Gr_241122_0026,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Social,Normal,730000,6,0,0,6,11/8/2024,11/22/2024,11/23/2024,Winter,Sunny,Completed,4,4380000,3070000,1310000
B009889,CUST08051,FALSE,22,T142,T142_SH_Gr_220628_0009,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,550000,12,0,0,12,6/1/2022,6/28/2022,6/28/2022,Summer,Sunny,Completed,4.5,6600000,5250000,1350000
B009890,CUST02160,TRUE,27,T099,T099_SH_Gr_240509_0019,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Hotline,Normal,940000,12,0,0,12,4/19/2024,5/9/2024,5/10/2024,Summer,Sunny,Completed,4,11280000,7850000,3430000
B009891,CUST08052,FALSE,32,T011,T011_SH_Gr_230802_0005,Tour Phú Quốc 4N3Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Normal,1920000,11,0,0,11,7/24/2023,8/2/2023,8/5/2023,Summer,Rainy,Cancelled,,0,0,0
B009892,CUST08053,FALSE,22,T096,T096_SH_Gr_240930_0015,Tour Cần Thơ 1N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Group,Agent,Early,500000,12,0,0,12,8/23/2024,9/30/2024,9/30/2024,Autumn,Sunny,Completed,3.3,6000000,4640000,1360000
B009893,CUST08054,FALSE,26,T346,T346_SH_Gr_240919_0026,Tour Cần Thơ 3N2Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Social,Normal,1540000,12,0,0,12,8/24/2024,9/19/2024,9/21/2024,Autumn,Cloudy,Completed,3.9,18480000,14230000,4250000
B009894,CUST08055,FALSE,26,T148,T148_SH_Gr_220725_0009,Tour Hà Nội 2N1Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Website,Early,720000,6,0,0,6,6/25/2022,7/25/2022,7/26/2022,Summer,Sunny,Completed,4.5,4320000,3210000,1110000
B009895,CUST08056,FALSE,31,T017,T017_SH_Gr_231018_0023,Tour Cần Thơ 2N1Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Agent,Normal,1080000,8,0,0,8,9/23/2023,10/18/2023,10/19/2023,Autumn,Sunny,Cancelled,,0,0,0
B009896,CUST08057,FALSE,22,T092,T092_SH_Gr_240813_0012,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Social,Normal,1010000,12,0,0,12,7/26/2024,8/13/2024,8/14/2024,Summer,Sunny,Completed,3.8,12120000,8510000,3610000
B009897,CUST08058,FALSE,31,T046,T046_SH_Gr_231216_0016,Tour Sa Pa 5N4Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Group,OTA,Normal,2490000,8,0,0,8,11/20/2023,12/16/2023,12/20/2023,Winter,Sunny,Completed,4,19920000,14780000,5140000
B009898,CUST08059,FALSE,20,T028,T028_SH_Gr_221004_0027,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Domestic,Group,Website,Normal,800000,6,0,0,6,9/16/2022,10/4/2022,10/5/2022,Autumn,Cloudy,Completed,4.1,4800000,3860000,940000
B009899,CUST08060,FALSE,28,T001,T001_SH_Gr_230430_0004,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,OTA,Normal,1260000,10,0,0,10,4/13/2023,4/30/2023,5/2/2023,Spring,Rainy,Completed,3.9,12600000,8720000,3880000
B009900,CUST06909,TRUE,29,T017,T017_SH_Gr_231018_0023,Tour Cần Thơ 2N1Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,OTA,Normal,1080000,10,0,0,10,10/8/2023,10/18/2023,10/19/2023,Autumn,Sunny,Completed,4.6,10800000,7210000,3590000
B009901,CUST08061,FALSE,28,T195,T195_SH_Gr_240420_0019,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,1910000,5,0,0,5,4/3/2024,4/20/2024,4/23/2024,Spring,Cloudy,Completed,3.8,9550000,7230000,2320000
B009902,CUST08062,FALSE,24,T065,T065_SH_Gr_231207_0021,Tour Vũng Tàu 3N2Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Group,Website,Normal,1720000,11,0,0,11,11/17/2023,12/7/2023,12/9/2023,Winter,Sunny,Completed,4.1,18920000,12650000,6270000
B009903,CUST08063,FALSE,27,T237,T237_SH_Gr_241006_0017,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Agent,Normal,690000,8,0,0,8,9/21/2024,10/6/2024,10/7/2024,Autumn,Rainy,Completed,3.1,5520000,3660000,1860000
B009904,CUST06770,TRUE,31,T339,T339_SH_Gr_230328_0011,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Hotline,Normal,1630000,12,0,0,12,3/16/2023,3/28/2023,3/30/2023,Spring,Sunny,Completed,4.3,19560000,13770000,5790000
B009905,CUST08064,FALSE,26,T038,T038_SH_Gr_240728_0022,Tour Huế 3N2Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,1180000,6,0,0,6,6/29/2024,7/28/2024,7/30/2024,Summer,Sunny,Completed,4.7,7080000,5070000,2010000
B009906,CUST08065,FALSE,29,T168,T168_SH_Gr_231208_0007,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,OTA,Normal,1400000,12,0,0,12,11/14/2023,12/8/2023,12/10/2023,Winter,Sunny,Completed,4.4,16800000,13360000,3440000
B009907,CUST05915,TRUE,21,T113,T113_SH_Gr_240725_0028,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,1870000,12,0,0,12,6/29/2024,7/25/2024,7/28/2024,Summer,Sunny,Completed,5,22440000,16890000,5550000
B009908,CUST05253,TRUE,25,T287,T287_SH_Gr_240826_0020,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,1410000,12,0,0,12,8/8/2024,8/26/2024,8/28/2024,Summer,Sunny,Completed,4,16920000,13630000,3290000
B009909,CUST08066,FALSE,22,T198,T198_SH_Gr_220810_0026,Tour Hạ Long 2N1Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,Agent,Normal,960000,5,0,0,5,8/1/2022,8/10/2022,8/11/2022,Summer,Cloudy,Completed,4.8,4800000,3810000,990000
B009910,CUST08067,FALSE,28,T045,T045_SH_Gr_240320_0025,Tour Quảng Bình 2N1Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Group,Hotline,Normal,830000,6,0,0,6,3/3/2024,3/20/2024,3/21/2024,Spring,Cloudy,Completed,4.5,4980000,3960000,1020000
B009911,CUST08068,FALSE,28,T250,T250_SH_Gr_240103_0010,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Website,Normal,1390000,12,0,0,12,12/17/2023,1/3/2024,1/4/2024,Winter,Sunny,Completed,3.9,16680000,12470000,4210000
B009912,CUST08069,FALSE,30,T001,T001_SH_Gr_230430_0004,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Agent,Normal,1260000,5,0,0,5,4/16/2023,4/30/2023,5/2/2023,Spring,Rainy,Completed,4,6300000,4790000,1510000
B009913,CUST08070,FALSE,24,T107,T107_SH_Gr_241117_0019,Tour Sa Pa 2N1Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Group,Social,Normal,750000,12,0,0,12,11/5/2024,11/17/2024,11/18/2024,Winter,Sunny,Completed,4.5,9000000,6650000,2350000
B009914,CUST06466,TRUE,27,T093,T093_SH_Gr_220420_0011,Tour Mũi Né 3N2Đ - Adventure,Mũi Né,Nam Trung Bộ,Adventure,Domestic,Group,Social,Normal,1060000,6,0,0,6,3/31/2022,4/20/2022,4/22/2022,Spring,Sunny,Completed,5,6360000,4800000,1560000
B009915,CUST08071,FALSE,29,T097,T097_SH_Gr_230514_0016,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Domestic,Group,Agent,Normal,1420000,11,0,0,11,4/15/2023,5/14/2023,5/17/2023,Summer,Sunny,Completed,4.6,15620000,11680000,3940000
B009916,CUST08072,FALSE,31,T173,T173_SH_Gr_240623_0018,Tour Hạ Long 2N1Đ - Beach,Hạ Long,Bắc Bộ,Beach,Domestic,Group,OTA,Normal,1110000,6,0,0,6,6/4/2024,6/23/2024,6/24/2024,Summer,Sunny,Completed,2.9,6660000,4590000,2070000
B009917,CUST08073,FALSE,27,T032,T032_SH_Gr_230530_0008,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Domestic,Group,Agent,Early,1890000,5,0,0,5,4/28/2023,5/30/2023,6/1/2023,Summer,Cloudy,Completed,4.2,9450000,6760000,2690000
B009918,CUST01729,TRUE,31,T097,T097_SH_Gr_230514_0016,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,1420000,7,0,0,7,4/19/2023,5/14/2023,5/17/2023,Summer,Sunny,Completed,3.5,9940000,7480000,2460000
B009919,CUST08074,FALSE,29,T020,T020_SH_Gr_240124_0005,Tour Phú Quốc 2N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Social,Normal,1160000,8,0,0,8,1/13/2024,1/24/2024,1/25/2024,Winter,Sunny,Completed,4.7,9280000,7250000,2030000
B009920,CUST08075,FALSE,28,T355,T355_SH_Gr_221004_0022,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,940000,11,0,0,11,9/20/2022,10/4/2022,10/5/2022,Autumn,Cloudy,Completed,4.5,10340000,8110000,2230000
B009921,CUST00289,TRUE,28,T313,T313_SH_Gr_240305_0013,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,OTA,Normal,1600000,7,0,0,7,2/19/2024,3/5/2024,3/7/2024,Spring,Sunny,Completed,4.3,11200000,8270000,2930000
B009922,CUST07125,TRUE,27,T173,T173_SH_Gr_240623_0018,Tour Hạ Long 2N1Đ - Beach,Hạ Long,Bắc Bộ,Beach,Domestic,Group,Hotline,Normal,1110000,9,0,0,9,6/4/2024,6/23/2024,6/24/2024,Summer,Sunny,Completed,3.8,9990000,7640000,2350000
B009923,CUST08076,FALSE,27,T313,T313_SH_Gr_240305_0013,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,Website,Normal,1600000,12,0,0,12,2/8/2024,3/5/2024,3/7/2024,Spring,Sunny,Completed,4.7,19200000,15220000,3980000
B009924,CUST08077,FALSE,30,T028,T028_SH_Gr_221004_0027,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Domestic,Group,OTA,Normal,800000,6,0,0,6,9/15/2022,10/4/2022,10/5/2022,Autumn,Cloudy,Completed,3.8,4800000,3640000,1160000
B009925,CUST08078,FALSE,27,T009,T009_SH_Gr_220510_0006,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Website,Normal,1080000,6,0,0,6,4/22/2022,5/10/2022,5/11/2022,Summer,Rainy,Completed,3.2,6480000,4340000,2140000
B009926,CUST05882,TRUE,31,T113,T113_SH_Gr_240725_0028,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Social,Normal,1870000,6,0,0,6,7/2/2024,7/25/2024,7/28/2024,Summer,Sunny,Completed,4.8,11220000,7760000,3460000
B009927,CUST08079,FALSE,25,T009,T009_SH_Gr_220510_0006,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Website,Normal,1080000,12,0,0,12,4/16/2022,5/10/2022,5/11/2022,Summer,Rainy,Cancelled,,0,0,0
B009928,CUST08080,FALSE,24,T248,T248_SH_Gr_230429_0024,Tour Cần Thơ 5N4Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Website,Normal,2460000,7,0,0,7,4/5/2023,4/29/2023,5/3/2023,Spring,Sunny,Completed,4.3,17220000,12580000,4640000
B009929,CUST08081,FALSE,32,T020,T020_SH_Gr_240124_0005,Tour Phú Quốc 2N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Normal,1160000,9,0,0,9,12/29/2023,1/24/2024,1/25/2024,Winter,Sunny,Completed,4.5,10440000,7010000,3430000
B009930,CUST08082,FALSE,29,T056,T056_SH_Gr_231123_0029,Tour Sa Pa 2N1Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Group,Hotline,Normal,1030000,12,0,0,12,11/10/2023,11/23/2023,11/24/2023,Winter,Cloudy,Completed,4.2,12360000,9810000,2550000
B009931,CUST08083,FALSE,32,T350,T350_SH_Gr_240821_0014,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,1520000,10,0,0,10,7/31/2024,8/21/2024,8/24/2024,Summer,Storm,Completed,3.2,15200000,10300000,4900000
B009932,CUST08084,FALSE,22,T096,T096_SH_Gr_240930_0015,Tour Cần Thơ 1N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Group,OTA,Normal,500000,5,0,0,5,9/17/2024,9/30/2024,9/30/2024,Autumn,Sunny,Cancelled,,0,0,0
B009933,CUST08085,FALSE,20,T074,T074_SH_Gr_220123_0025,Tour Phú Quốc 5N4Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Website,Normal,2000000,11,0,0,11,1/2/2022,1/23/2022,1/27/2022,Winter,Sunny,Completed,4.1,22000000,17740000,4260000
B009934,CUST05310,TRUE,21,T195,T195_SH_Gr_240314_0008,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,1430000,10,0,0,10,2/26/2024,3/14/2024,3/17/2024,Spring,Sunny,Completed,3.8,14300000,10970000,3330000
B009935,CUST08086,FALSE,30,T237,T237_SH_Gr_241006_0017,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Website,Normal,690000,9,0,0,9,9/17/2024,10/6/2024,10/7/2024,Autumn,Rainy,Cancelled,,0,0,0
B009936,CUST08087,FALSE,21,T126,T126_SH_Gr_231209_0027,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,Website,Normal,1900000,6,0,0,6,11/15/2023,12/9/2023,12/11/2023,Winter,Cloudy,Completed,3.9,11400000,7700000,3700000
B009937,CUST08088,FALSE,29,T273,T273_SH_Gr_241228_0023,Tour Cần Thơ 3N2Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Group,OTA,Normal,1780000,8,0,0,8,12/5/2024,12/28/2024,12/30/2024,Winter,Cloudy,Completed,4.7,14240000,11170000,3070000
